"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000019833",3.25777830046339,-4.07592434433706,6.17868394993838,0.0129298412455614,0.999982408845034
"ENSGMOG00000017156",3.07976170057949,-4.3032537876767,6.17437454201918,0.0129613723551204,0.999982408845034
"ENSGMOG00000016610",2.95419781595435,-3.72144672870219,6.16934654617043,0.0129982611608991,0.999982408845034
"ENSGMOG00000006537",2.5055681266648,-2.36514915079946,6.16660921754285,0.0130183894225664,0.999982408845034
"ENSGMOG00000014405",2.87490085050078,-2.74316706488694,6.16216104203558,0.0130511663319696,0.999982408845034
"ENSGMOG00000000359",3.20774556103129,-4.00236718122195,6.14464427416617,0.01318106775623,0.999982408845034
"ENSGMOG00000007652",0.620129124188518,3.99351012831318,6.12738129914401,0.0133103879146469,0.999982408845034
"ENSGMOG00000014485",-3.18481324122209,-3.97018358654543,6.11814627160699,0.0133801041276168,0.999982408845034
"ENSGMOG00000000789",-3.19696728942478,-4.09615587515542,6.11282739274878,0.013420427211064,0.999982408845034
"ENSGMOG00000009960",3.11166872156924,-4.23970887705156,6.10199239366517,0.01350295571088,0.999982408845034
"ENSGMOG00000004129",-1.55079886023941,-2.57675695325035,6.10094145317269,0.0135109882779346,0.999982408845034
"ENSGMOG00000005817",-0.94035033756239,4.21251120347999,6.09269040300389,0.0135742238466045,0.999982408845034
"ENSGMOG00000020095",0.658866750354262,3.44049731035744,6.08690204279106,0.0136187671068517,0.999982408845034
"ENSGMOG00000001657",2.763475112356,-3.44140370844899,6.08329972168702,0.0136465639714878,0.999982408845034
"ENSGMOG00000005889",3.28418802100941,-1.4602552650639,6.08057722195358,0.0136676105153643,0.999982408845034
"ENSGMOG00000000272",-1.79560462627643,-1.71990963574985,6.07274675639082,0.013728330984177,0.999982408845034
"ENSGMOG00000017115",-1.39617380906647,0.492637442119901,6.06306666428351,0.0138037779025245,0.999982408845034
"ENSGMOG00000005730",3.22840422357387,-4.17626375075058,6.05433966045557,0.013872162013549,0.999982408845034
"ENSGMOG00000007144",-2.09094160578647,-2.86601322938498,6.02466238946879,0.0141073299702305,0.999982408845034
"ENSGMOG00000009525",-1.23388958561803,-0.783149690426066,6.01436419926023,0.0141898900798707,0.999982408845034
"ENSGMOG00000007213",3.19959115339178,-4.06784325949879,6.01132900641318,0.0142143178206414,0.999982408845034
"ENSGMOG00000005036",-2.18039674027461,-3.4933119324813,5.98909068179414,0.0143946208685872,0.999982408845034
"ENSGMOG00000009264",-2.29226147264418,-3.47356824006193,5.97972644753111,0.0144712465715379,0.999982408845034
